wind_max,wind_ave,rainfall_height,rainfall_form,sunny_hours,snow_height,bedeckungsgrades,dampfdruckes,luftdruck,humidity,air_temp_max,air_temp_min,temp,ground_temp_min,season,date,Bleeding
8.4,2.4,5.3,4,3.9,0,7,15.5,988.6,82,23.3,11.2,16.7,9,3,24-07-05,0
19.3,3.3,9.8,4,2.3,0,7,16.9,986.1,84,22.7,15.3,17.8,15.1,3,25-07-05,0
6.5,1.8,1,4,0,0,7.7,15.2,992.4,85,17.9,13.4,15.8,12.7,3,26-07-05,1
6.5,1.8,1,4,0,0,7.7,15.2,992.4,85,17.9,13.4,15.8,12.7,3,26-07-05,1
11.6,2,15.2,4,3.4,0,7,19,992.4,86,27.3,14.3,19.1,14.3,3,27-07-05,1
17,2.6,3.9,4,10.1,0,5.3,20.9,992,77,30.8,17.9,22.9,17.5,3,28-07-05,0
7.9,2.3,8.8,4,4.9,0,7.3,20.4,993.4,78,26.3,17.7,21.8,17.6,3,29-07-05,0
12.2,3.3,0,4,8.6,0,5.3,15.8,994.1,80,21,14,17.6,12.7,3,30-07-05,0
11.2,3.2,3.6,4,0.4,0,7.7,14.7,994.2,87,17.9,12.3,14.8,11.6,3,31-07-05,0
6.1,2.1,0,0,6.7,0,6.7,12.8,999.7,74,19.6,11.8,15.5,10.5,3,08-01-05,0
6.2,2,0,0,4.7,0,6.3,11.9,1002.3,70,18.5,11.4,15.2,8.6,3,08-02-05,0
14,1.8,8.9,4,9.2,0,4,13.7,1001.6,79,22.9,10.3,15.7,7.5,3,08-03-05,1
9.6,2.4,0,4,8.6,0,4.3,13,1004.9,76,20.4,11.2,15.4,9.7,3,08-04-05,0
12.5,3.2,8.7,4,1.3,0,7.7,13.9,999.6,85,19.1,10.9,14.4,8.9,3,08-05-05,0
10.9,2.1,14.8,4,2.4,0,7.3,13.1,998.6,89,17.2,9.2,12.7,8.2,3,08-06-05,0
11.7,2,15.1,4,5.5,0,6.3,12.1,995,88,16.4,8.2,11.8,7.5,3,08-07-05,0
9.3,2.5,0.2,4,3,0,7,13.2,996.1,83,18.6,10.6,14,10.2,3,08-08-05,0
10.1,2.5,0,4,5.9,0,6,11.7,995.8,73,17.7,10.4,14.2,8.7,3,08-09-05,0
8.5,2.5,0.3,4,2.6,0,6.7,12.1,994.5,79,18.4,9.7,13.4,9,3,08-10-05,0
7.6,1.6,5.4,4,0.9,0,7.7,15.3,995.5,88,21,11.8,15.2,10.8,3,08-11-05,0
9.4,2.2,5.2,4,3.4,0,6.3,15.4,994.4,89,20,11.4,15.2,9.6,3,08-12-05,0
8,2,20.7,4,8.6,0,5.3,12.8,998.4,75,21.6,8.9,15.4,7,3,13-08-05,0
10.1,2.9,34,4,2,0,6.3,15,992.3,88,17.7,12.9,15,13.1,3,14-08-05,0
8.9,3.1,4.3,4,0,0,8,15.8,1000.5,95,16.7,13,14.6,13.2,3,15-08-05,1
4.7,1.9,0,0,0.3,0,7.7,14.5,1004.2,84,17.9,12.4,15.2,11.2,3,16-08-05,0
6.2,2.1,0,0,13.2,0,0.3,14.8,1001.9,73,23.1,12.1,17.9,10.4,3,17-08-05,0
10.1,3.3,0,0,12.1,0,2,15.8,996.7,63,27.2,15.6,21.5,12.4,3,18-08-05,1
8.6,2.5,3.7,4,6.5,0,5,18.2,994.5,77,25.5,16.6,20.2,14.3,3,19-08-05,0
6.5,2.2,0,4,3.8,0,6.3,15.9,998.7,86,19.8,13.2,16.3,10.8,3,20-08-05,1
6.9,2,0,4,0,0,7.3,16.3,1000.7,92,18.5,11.9,15.6,10,3,21-08-05,0
5.9,2,0,0,0.6,0,7.1,16.2,997,87,18.2,14.4,16.5,13.4,3,22-08-05,1
5.9,2,0,0,0.6,0,7.1,16.2,997,87,18.2,14.4,16.5,13.4,3,22-08-05,1
5.9,1.4,4.3,4,2.5,0,6,16.4,996,91,19.7,13.2,15.8,5.276122816,3,23-08-05,1
7.7,2.2,1.7,4,6.5,0,5.3,12.9,994.5,76,19.7,9.7,15.4,8.5,3,24-08-05,0
10,3.3,12.2,4,0.8,0,8,13.7,986.9,89,16.9,10.1,13.5,9.1,3,25-08-05,0
11.3,4.1,0,0,7.9,0,5,11.2,996.3,74,17.9,10,13.5,8.9,3,26-08-05,0
7.1,2,0,0,8,0,6.3,12.4,1000,74,20.8,10.2,15,8.7,3,27-08-05,0
5.9,1.2,0,0,10.7,0,4.1,13.1,1003.7,72,21.8,11.1,16.5,8.8,3,28-08-05,0
5,1.5,0,0,12.8,0,0.2,13.4,1005.2,63,24.9,14,18.9,9.9,3,29-08-05,0
7,2.5,0,0,12.6,0,0.9,15,1006.3,62,26.4,12.6,20.8,10.8,3,30-08-05,0
9,3,0,0,12.6,0,0,16.3,998.5,59,29.3,16.8,23.1,14.3,3,31-08-05,0
8.8,2.9,0.3,4,7.9,0,4.7,17.3,996.8,67,25,17,21.7,15.3,4,09-01-05,0
5.1,1.5,0,4,7.8,0,6,17.1,1005.8,76,23.8,16.9,19.7,15.3,4,09-02-05,1
5.1,1.5,0,4,7.8,0,6,17.1,1005.8,76,23.8,16.9,19.7,15.3,4,09-02-05,1
8.5,3,0,0,9.6,0,3,15.4,1009.7,71,24.3,15.3,19.3,14,4,09-03-05,0
7.9,2.5,0,0,11.5,0,3,14.9,1005.5,69,25.9,12.2,19.1,9.7,4,09-04-05,1
9.4,3.3,0,0,12.1,0,1.3,12.7,997.5,52,26.9,16.2,21.1,13.4,4,09-05-05,1
6.6,2.1,0,0,10,0,1.6,15.5,992.7,60,27,17.6,21.6,13.2,4,09-06-05,0
5.1,1.4,0,0,10,0,2.4,18.5,993.7,73,27.6,16.3,21.7,13.4,4,09-07-05,0
6.2,1.7,0,0,10.9,0,1.3,17.9,995.7,69,27.8,17.1,22.3,14.2,4,09-08-05,0
5.1,1.3,0.5,4,4.6,0,6.3,18.6,992.4,77,24.6,16.8,20.6,14.4,4,09-09-05,0
4.3,1.3,1.5,4,0.2,0,7.3,20.4,991.5,88,23.7,17.3,20,16.3,4,09-10-05,0
7,2.1,0,4,0,0,8,18.3,992,93,19.2,15.8,17.2,15.7,4,09-11-05,0
10.2,4,0,4,0.4,0,7.6,15.3,998.4,83,19.5,12.7,16.3,10.8,4,09-12-05,0
4.2,1.2,0,0,9.2,0,3.7,12.8,1005.9,77,20.2,10.1,14.8,6.8,4,13-09-05,0
10.2,3.6,1.3,4,1,0,7.7,15.3,1002.7,88,18.7,12.1,15.2,10.8,4,14-09-05,0
10.3,3.5,24.8,4,0.8,0,7.3,17.7,996,93,20.4,15.6,16.8,15.8,4,15-09-05,1
13.1,4.8,1.5,4,3.5,0,7,11.7,990.5,80,16.6,7.3,12.4,5.4,4,16-09-05,0
7.8,2.5,0.1,4,8.9,0,2.3,9,1002.2,74,14.9,5.7,10,3.5,4,17-09-05,0
5.9,1.7,0,0,11.8,0,1,9,1008.3,71,16.4,4.5,11.2,2.4,4,18-09-05,1
6,2.1,0,0,11.6,0,0.3,9,1007,62,17.7,6.1,12.8,4.1,4,19-09-05,0
3.9,1.4,0,0,11.3,0,2.3,9.8,1005.6,65,19.4,7.6,13.4,4.1,4,20-09-05,0
7,1.6,0,0,11.6,0,0.3,10.5,1004.5,65,20.2,7.6,14.5,4.4,4,21-09-05,0
4.5,1.2,0,0,11.4,0,0.4,10.6,1001.9,63,21.7,8.9,15.2,5.6,4,22-09-05,0
7,2.1,0,0,11.2,0,2,12.6,997.2,70,21.6,10.6,16,7.1,4,23-09-05,0
5.1,1.7,2.2,4,4.3,0,5.3,13.8,998.3,80,19.5,12.4,15.2,9.2,4,24-09-05,0
6.3,1.8,0.3,4,1.8,0,7,14.1,994.9,79,20.7,10.9,15.8,8.9,4,25-09-05,0
9.9,3,0,4,3.1,0,5,13.5,999.3,80,18.2,12,15,11,4,26-09-05,0
11.7,3.1,2.1,4,0.5,0,7.3,13.6,998.7,78,18.5,13.2,15.4,12.6,4,27-09-05,0
10.5,3.4,4,4,5,0,6.3,11.9,1000.2,78,16.5,9.7,13.3,9.1,4,28-09-05,0
12.1,3.2,3.9,4,1.6,0,7,10.9,997.6,84,14.9,8.3,10.9,6.8,4,29-09-05,0
8.4,3,13.7,4,0.8,0,7.7,11.1,1002.5,84,13.8,8.1,11.2,6.9,4,30-09-05,0
8.9,2.6,1.8,4,1.6,0,7.3,12.7,994.2,91,15.2,8.1,11.9,5.4,4,10-01-05,0
4.9,1.8,0.3,4,2.8,0,6.3,11.3,1000.3,88,14.9,8.3,10.8,7.3,4,10-02-05,0
8.3,2.2,0,0,3.9,0,5.7,11,1008.9,92,13.2,5.1,9.7,4.1,4,10-03-05,0
11.3,4.8,0,0,0.4,0,7,12.2,1007.6,90,14.4,8.5,11.4,7.9,4,10-04-05,0
10,3.7,0,0,5.5,0,4.7,14.2,1005.9,88,19,11.3,14.2,10.8,4,10-05-05,1
7,2.2,0,0,8.9,0,1,14.4,1004.6,85,20.9,9.5,15,8.3,4,10-06-05,0
4.3,1.7,0,0,9.8,0,0,13.1,1001,80,20,9.4,14.6,7.4,4,10-07-05,0
6.2,2.2,0,0,5.5,0,3.3,13.5,999.4,80,19.8,11.3,14.9,9.7,4,10-08-05,0
6.2,2,0,0,7.3,0,6.3,14,1002.5,83,18.9,11.6,14.8,10,4,10-09-05,1
9.2,3.3,0,0,9.5,0,4,12.6,1002.8,70,20.9,12.7,16,10.9,4,10-10-05,0
12.4,5.5,0,0,9.7,0,1.3,12.4,998.4,70,19.5,12.7,15.6,10.9,4,10-11-05,0
10.8,4.9,0,0,9.5,0,0.7,12.2,997.9,66,20.3,13,16.1,10.2,4,10-12-05,1
5.4,1.7,0,0,9.7,0,2.3,10.9,999.6,62,21.8,11,15.6,6.4,4,13-10-05,0
4.5,1.7,0,0,8.8,0,2.3,11.9,1006.6,71,20.8,10.1,14.9,6,4,14-10-05,1
7.1,2.2,0,0,9.5,0,2,11.1,1009.5,72,19.4,7.6,13.7,4.3,4,15-10-05,1
8.5,2.7,0,0,9.8,0,0.3,9.1,1007.4,70,17.3,5.3,11,1.4,4,16-10-05,0
10.3,3.4,0,0,10,0,0,7.4,1006.6,68,14.1,3.5,8.4,1.7,4,17-10-05,0
9.5,3.4,0,0,9.5,0,2.7,7.1,1002.3,64,14.5,2.7,8.9,0.8,4,18-10-05,0
12.8,5.3,4.3,4,0.8,0,5.3,9.1,996.1,78,10.8,7.3,9.1,4.6,4,19-10-05,0
12,4.3,0.5,4,4.8,0,7,11.5,992.3,81,15.8,9.6,12.2,5.4,4,20-10-05,0
14.3,4.2,9,4,0.6,0,7,13.5,985.2,89,16.1,8.5,13.2,6.9,4,21-10-05,0
11.4,3.2,27.9,4,0,0,6.3,12.5,983.4,92,12.5,10.4,11.6,9.6,4,22-10-05,0
9.7,2.4,9.1,4,0.1,0,7,12.4,992.8,95,13.4,8.8,10.9,7.6,4,23-10-05,0
11.9,3.5,13,4,0,0,7.7,12.7,996.2,93,13.8,9.9,11.6,9.4,4,24-10-05,0
14.6,5.2,23.5,4,0,0,7,13.3,989.6,87,15.3,12,13.3,10.7,4,25-10-05,0
10.8,3.5,0,0,4.6,0,4.3,13.1,998,82,17.1,11.9,14,10.2,4,26-10-05,0
12,4.4,0,0,8.6,0,5,14,999.7,73,20.9,13.6,17,11.5,4,27-10-05,0
11.8,5.3,0,0,8.5,0,2,13.4,997.9,69,20.5,14.5,17.1,13.4,4,28-10-05,0
10.3,4.6,0,0,8.1,0,2.3,13.4,997,70,19.9,14.8,16.8,13.3,4,29-10-05,1
10.3,4.6,0,0,8.1,0,2.3,13.4,997,70,19.9,14.8,16.8,13.3,4,29-10-05,1
10,5.4,0,0,9,0,0.7,12.2,996,65,19.7,14.2,16.5,12.9,4,30-10-05,0
12.5,5,1.2,4,7.7,0,3.3,11.9,991.8,63,20.7,12.7,16.7,11.3,4,31-10-05,0
11.4,3.1,0,4,4,0,5.2,11.4,995.9,78,16,7.7,12.6,5.3,4,11-01-05,0
15.3,5,4.3,4,0.1,0,8,11.8,995.4,84,14.4,7.7,11.7,5.9,4,11-02-05,0
14,5,2.1,4,5.8,0,4,13.1,993.4,77,17.9,13.1,15.1,12.5,4,11-03-05,0
7.4,2.5,4.2,4,0.1,0,8,12.8,995.4,88,14.8,9.6,12.7,8.6,4,11-04-05,0
9.6,3.5,0,4,4,0,3.7,9.3,1003,86,10,6.1,8,4.4,4,11-05-05,0
9.5,3.6,0.3,4,8.1,0,1.7,10,1004.7,81,14,7.6,10.2,6.4,4,11-06-05,0
8.4,3.2,3.9,0,0.3,0,7.7,10.3,1003,88,10.8,8,9.2,6.9,4,11-07-05,0
12.7,5.6,0,0,8,0,1,10.2,1001.8,75,15.4,8.2,11.7,6.8,4,11-08-05,0
12.2,3.4,0,4,5.9,0,5,9.8,1002.3,74,13.7,9.2,11.1,7.6,4,11-09-05,0
11.3,3.2,1.7,4,5.5,0,4.7,9.3,1012.9,85,11.2,4.4,8.5,1.9,4,11-10-05,0
11.4,4.1,0.2,4,0,0,7.7,11.3,1006.7,91,12.7,8.1,10.2,8.2,4,11-11-05,0
11.8,3.4,0,4,0,0,7.3,8.6,997.5,80,10.2,6.3,8.2,6.3,4,11-12-05,0
4.7,1.5,0,4,0.1,0,7,9.2,1002.9,82,10.9,5.6,8.7,1.9,4,13-11-05,0
7.7,1.7,0,4,0,0,6.7,8.6,1005,98,7.1,1.1,5,-0.4,4,14-11-05,0
10.5,4.1,13.1,4,0,0,8,9,990.3,98,7.1,3.7,5.7,3.8,4,15-11-05,0
13.1,3,2.4,4,0.1,0,6,8,982.6,93,6.7,0.9,4.8,-0.5,4,16-11-05,0
8.7,2.6,0.9,4,2.3,0,5,7.1,991.2,92,6.9,0.8,3.4,-0.7,4,17-11-05,0
5.5,1.6,0,0,3.7,0,4.3,6.8,1000.9,93,6.4,0.5,2.7,-2.6,4,18-11-05,0
5.8,2,0,4,0,0,8,6.4,1009.2,99,2.5,-2.2,0.6,-2,4,19-11-05,0
6,2.7,3.1,4,0,0,8,7.5,1010.5,99,4.6,1.7,3.1,2,4,20-11-05,0
6.9,2.7,1.1,4,2.2,0,7,7.7,1011.2,94,7.3,-0.2,3.9,-1.6,4,21-11-05,0
6.1,2.1,0,0,0.7,0,3,5.7,1017.6,95,2.6,-2.1,-0.3,-3.3,4,22-11-05,0
6,2.2,0,4,7.4,0,3.7,5.5,1015.2,93,3.6,-2,-0.3,-2.6,4,23-11-05,0
10.7,2.7,14,4,0,0,7.7,5.9,993.1,99,2.8,-2.3,-0.2,-1.6,4,24-11-05,0
19.8,8.2,3.7,4,0,2,8,5.8,964.6,92,1.5,-1.1,0.4,-1.2,4,25-11-05,1
19.8,8.2,3.7,4,0,2,8,5.8,964.6,92,1.5,-1.1,0.4,-1.2,4,25-11-05,1
13.7,5.1,7,4,0,14,8,5.9,967.7,96,0.8,-1,0,-0.7,4,26-11-05,0
5.8,1.8,6.5,4,0,20,8,6.1,972.6,99,0.9,-1,0.1,-1.2,4,27-11-05,0
6.1,1.7,1.3,4,0,20,8,6.3,978.1,99,2.1,-1.3,0.5,-1.9,4,28-11-05,1
7.1,2.8,0,4,0,10,8,6.6,985.6,95,2.5,1.2,1.8,0.8,4,29-11-05,1
6.9,2.8,0,0,0,7,7.3,6.3,992.7,89,3.3,0.6,2.1,-0.6,4,30-11-05,0
12.8,4.8,0,0,6.8,5,1.3,5,990,76,3.4,-1,1,-2.4,4,12-01-05,0
17.8,8.1,2.1,4,2.2,4,5,5.4,978.4,68,6.4,-0.1,3.5,-1.3,4,12-02-05,0
12.2,5.3,6,4,3.4,0,5,7.4,976.8,80,7.7,3.8,5.8,2.4,4,12-03-05,0
12.4,3.7,2.8,4,0,0,7.7,9,975.7,90,8.6,6,7,5.7,4,12-04-05,0
10.2,3.6,3.2,4,0,0,8,8.5,978.4,92,6.9,5,5.9,4.6,4,12-05-05,1
6.4,2.4,0.2,4,0.1,0,8,7.6,985.1,88,5.7,4.2,4.9,4,4,12-06-05,0
9.926282261,3.17484019,1.4,4,0,0,7.7,8.4,992.6,95,6.4,4.1,5.2,5.276122816,4,12-07-05,0
9.926282261,3.17484019,0,4,0.8,0,6.7,7.6,998.9,89,5.6,3.6,4.8,-0.3,4,12-08-05,0
8.2,2.5,0,0,2.7,0,4.4,6.3,1017.2,84,4.8,-0.5,2.8,-3.1,4,12-09-05,1
4.1,1.2,0,0,7.1,0,1.3,5.4,1023.2,82,4.6,-1.3,1.2,-5.1,4,12-10-05,0
5.7,1.9,0,4,0,0,7.2,4.7,1020.2,69,2.8,-0.3,1.5,-1.9,4,12-11-05,0
8,2.1,0.3,4,0,0,7,7.1,1015.7,87,7,1.7,3.9,1.4,4,12-12-05,0
4.4,1.6,1.1,4,0.7,0,7.3,7.4,1015.7,86,7.2,3.5,4.8,0.1,4,13-12-05,0
6.2,1.8,1.5,4,0,0,7.4,8.2,1007.7,94,6.7,3.6,5,2.7,4,14-12-05,0
11.5,3.2,9.7,4,0,0,7.6,8.3,1000,93,7,4.1,5.4,3.3,4,15-12-05,0
17,5.2,9.4,4,0.4,0,7,7.8,984.7,87,8.2,1.2,5.1,-0.3,4,16-12-05,1
11.9,2.9,0.5,4,0.1,1,3.7,5.7,991,93,1.5,-1.1,0,-2.7,4,17-12-05,0
8.6,3.1,1,4,0.3,0,6.7,6,1001.1,96,1.8,-0.7,0.4,-1.5,4,18-12-05,0
9.9,3.4,3.6,4,0,1,6.4,6.7,1002.4,97,3.9,-0.1,1.6,-0.6,4,19-12-05,1
8.6,3.1,0,4,0,0,7.8,7.5,1010.5,99,3.5,1.9,3,1.1,4,20-12-05,0
8.1,3,1.7,4,0,0,8,7.2,1013.3,93,4.3,2.5,3.3,1.8,4,21-12-05,0
7.5,2.8,4.1,4,0,0,7.8,8.7,1010.1,99,6.6,3.6,5.1,3.3,4,22-12-05,0
7.4,3,0.2,4,0,0,7.9,8.8,1007.6,95,6.7,5.4,6,4.8,4,23-12-05,1
6.3,2.3,1,4,0,0,7.9,8.7,1004.6,95,6.6,4.4,5.7,3.4,4,24-12-05,0
5.1,1.4,0.1,4,2,0,6.5,7.5,1003.4,95,4.6,1.5,3.5,-2.1,4,25-12-05,0
11.7,2.6,1.7,4,2.9,0,7.1,6,995.6,92,4,-2.7,0.9,-3.8,4,26-12-05,0
10,4.1,0.8,4,0,2,7.4,4.6,992,89,-1.2,-3.4,-2.4,-4.4,4,27-12-05,1
9.9,3.7,0.3,4,0,4,7.5,4.3,993,88,-2.2,-5,-3,-8.8,4,28-12-05,1
9.5,2.5,0.1,4,0,4,7.9,4.6,995.4,94,-1.6,-3.8,-3,-4.2,4,29-12-05,0
18.9,5.8,1,4,3.8,3,6.8,4.3,992.5,83,-1.3,-3.4,-2.2,-5,4,30-12-05,1
13.9,4.7,4.2,0,0,2,7.9,7.2,979.6,90,6,-1.9,3.7,-2.3,4,31-12-05,0
7.9,2.5,0,0,3.4,0,6,6.9,985.6,85,6.4,1.5,4.1,-3,1,01-01-06,0
4.4,1.2,0.1,4,0,0,7.9,6.9,1002.6,96,3.1,1.3,2.3,-0.9,1,01-02-06,0
3.6,1.1,0,4,0.9,0,6.1,6.3,1011.1,93,3,-0.4,1.4,-3.1,1,01-03-06,0
9.7,2.1,0,4,0.7,0,6.4,5.6,1012,88,2.2,-1,0.6,-2.1,1,01-04-06,0
10.6,3.4,0,4,0.3,0,7.5,5.3,1004.3,85,1.4,-1.1,0.3,-2.2,1,01-05-06,0
6.5,2.5,0,0,0,0,7.7,5.8,1003.9,87,1.6,0.7,1.3,-0.1,1,01-06-06,0
6.8,3,0,0,0,0,8,6,1007.8,85,2.9,1,1.9,0.7,1,01-07-06,0
8.6,3.1,0,0,0.8,0,5.2,5.6,1009,80,3.4,-1.3,1.8,-3.1,1,01-08-06,0
7,1.6,0,0,7.2,0,0,4.8,1010,79,4.2,-2.6,0.2,-4.8,1,01-09-06,1
8.9,3.2,0,0,3.9,0,4.2,4.8,1009.8,75,3,-1.4,0.7,-2.9,1,01-10-06,1
10.6,3.6,4.3,4,0.8,0,6,5.8,1007.4,81,3.8,0.6,2.1,-0.8,1,01-11-06,0
9.1,2.1,0,0,1,0,6.7,6.8,1014.4,94,4.3,0.6,2.5,-2.5,1,01-12-06,0
11,4.8,0,0,4.6,0,3.5,5.5,1011,84,2.7,-1.2,0.9,-3.7,1,13-01-06,0
8.4,3.8,0,0,7.4,0,0.5,4.6,1009.8,65,5.9,-0.8,2.2,-2,1,14-01-06,0
10.6,4.3,0,0,7.4,0,0,3.8,1004.8,75,2.3,-4.4,-2.5,-5.5,1,15-01-06,0
11,4.6,1.5,4,7.3,0,2.5,4.5,999.5,69,4.1,-3.7,0.9,-4.9,1,16-01-06,0
11.9,4.7,8,4,0,0,7.8,7.1,987.3,93,4.7,1.6,3.1,0.6,1,17-01-06,1
8.2,2.3,0,4,1.7,0,6.5,7.4,993.1,92,5.3,1.6,3.8,-1.4,1,18-01-06,0
8.1,2.8,1.9,4,0.5,0,7.4,7.3,1003.5,95,5.8,0.5,3,0.5,1,19-01-06,0
12,4.2,4.4,4,0,0,6.7,8.9,998.9,94,8.8,3.1,6,1.4,1,20-01-06,0
13.3,4.5,1.3,4,0.2,0,7.6,7.3,1003,87,6.5,1.8,4.4,1.3,1,21-01-06,0
6.7,2.7,0,4,0,0,7,5.1,1017.6,88,1.9,-4.3,-0.8,-5.4,1,22-01-06,1
6.1,2.3,0,0,7.9,0,1,3.2,1021.3,71,-0.5,-6.4,-3.9,-9,1,23-01-06,0
8.8,1.8,0,0,7.4,0,4.3,2.8,1015.1,53,2.7,-6,-1.7,-9.4,1,24-01-06,0
12.5,3.4,4.5,4,0.3,0,5.9,4.6,1001.5,82,1.5,-5.2,-1.7,-6.7,1,25-01-06,0
13,5.2,0,0,3.5,4,4.3,3.7,1002.4,77,-0.4,-7.6,-3.5,-9,1,26-01-06,0
8.3,2.6,0,0,5.9,3,2.5,2.8,1005.3,77,-4,-9,-6.7,-11.4,1,27-01-06,0
11.1,3.9,0,0,8.1,3,0.2,3,1007.1,68,0.5,-8.4,-4.3,-9.6,1,28-01-06,0
9.7,3.8,0,0,8.2,3,0.2,2.9,1011.5,59,1.6,-6.7,-2.8,-8.3,1,29-01-06,0
10.5,3.8,0,0,6,2,4.8,4.4,1012,77,1.4,-4.6,-1.2,-6.3,1,30-01-06,0
7.7,2.6,0,0,3.2,1,6.1,5.4,1009.2,91,1.6,-3.1,-0.2,-4.2,1,31-01-06,0
5.6,1.4,0,4,7.4,0,3.9,4.8,1005,91,6.7,-6.1,-1.9,-7.4,1,02-01-06,1
3.4,1.3,0,4,0,0,7.6,4,1004,95,-3.6,-5.9,-4.9,-5.6,1,02-02-06,1
4.2,1.7,0.1,4,0,0,7.9,4.5,1003.6,97,-1.9,-5.5,-3.8,-5.3,1,02-03-06,0
7.7,1.4,0.7,4,0,0,7.6,6,1007.7,100,1.4,-1.9,-0.3,-1.9,1,02-04-06,0
5,1.5,0.8,4,0,0,7.5,6.1,1010.6,99,0.8,-0.5,0.2,-1.4,1,02-05-06,0
8.1,2.1,4,4,0,0,7.9,6.8,1008.3,100,3.1,0.1,1.4,-0.2,1,02-06-06,0
10,4.3,2.6,4,0,0,7.8,7.7,1000.1,96,5.6,1.8,3.8,1.3,1,02-07-06,0
14,4.8,11.3,4,0.1,0,7.6,7.2,986.1,91,5.3,0.8,3.5,-0.1,1,02-08-06,0
16,4.3,4.5,4,0.4,0,7.6,6,988.1,87,3.1,0.1,1.6,-0.4,1,02-09-06,0
9.4,3.1,0,0,0,0,8,6,999.2,88,2.4,0.9,1.6,-0.1,1,02-10-06,1
3.7,1,0,4,1.7,0,7.6,5.7,1009.1,86,3.4,0,1.1,-1,1,02-11-06,0
7.3,2,0,4,3.3,0,6.1,5.3,1007.7,80,4.3,-1.3,1.1,-3.5,1,02-12-06,0
8.8,3.7,0,0,6.8,0,4.3,5,1003.6,75,4.4,-0.9,1.3,-2.5,1,13-02-06,1
8.8,3.4,1.1,4,0.1,0,6.9,6.6,999.5,84,5.3,1.9,3.4,1.4,1,14-02-06,1
14.7,4.9,12,4,0,0,6.5,8.2,982.9,90,8.2,3.5,5.7,1.9,1,15-02-06,1
11,3,6.9,4,1,0,7,8.5,972.4,91,8.6,4.3,5.9,2.3,1,16-02-06,0
13.9,4.2,7.6,4,0.1,0,7.8,7.5,973.2,86,6.6,3.7,5,2.3,1,17-02-06,0
11.3,3.5,9.3,4,0,0,7,7.2,977.4,88,5.7,2,4.1,0.9,1,18-02-06,0
9.2,3.2,1.4,4,5.7,0,6.3,7.4,984.2,83,8.9,3,5.4,1.1,1,19-02-06,1
10.9,4.6,11.4,4,0,0,7.5,6.6,988.7,94,4.3,0.7,1.9,0.1,1,20-02-06,0
11.6,4.8,0,4,0,0,8,6.2,997,91,2.4,0.3,1.4,-0.2,1,21-02-06,0
10.7,4,0,4,0,0,8,5.1,1006.5,79,2.4,-0.7,0.7,-1,1,22-02-06,0
7.7,2.7,0,4,0.2,0,7.5,4.1,1004.4,69,1,-1.4,-0.5,-2.4,1,23-02-06,0
15.7,5.1,0,0,7.8,0,4.3,4.2,1001.4,67,3.9,-2.5,0.3,-3.5,1,24-02-06,1
15.3,5.8,0,4,8.1,0,2.1,4.1,998.4,73,2.5,-3,-1.1,-4,1,25-02-06,0
9.7,3.4,0.1,4,1.8,0,5.9,4.1,1001.3,73,1.8,-3.4,-1.1,-6.4,1,26-02-06,0
7.4,1.7,3.7,4,0,0,6.4,5.2,997.2,91,1.4,-4,-0.9,-7.2,1,27-02-06,0
9.2,3.1,8.3,4,0,2,7.8,6.1,983.2,100,1.3,-1,0.1,-0.2,1,28-02-06,0
10.9,3.9,0.9,0,0.1,8,7,5.1,983.7,90,0,-2,-1,-3.4,2,03-01-06,1
10.7,4.4,0.7,4,4.4,9,5.4,4.7,984.1,82,2.1,-3.2,-0.9,-4.2,2,03-02-06,1
10.7,4.4,0.7,4,4.4,9,5.4,4.7,984.1,82,2.1,-3.2,-0.9,-4.2,2,03-02-06,1
5,1.6,0,4,0.8,7,6,4.9,980,85,1.8,-3.3,-0.8,-6.8,2,03-03-06,0
8.2,2.3,0,0,4.2,7,5.8,4.8,980.9,88,2,-3.8,-1.2,-7.1,2,03-04-06,0
9.9,3.3,1.5,4,3.4,5,5.5,5.3,986.8,90,2.2,-3.8,-0.4,-7.9,2,03-05-06,0
11.6,3.1,0.7,4,3.9,7,6.4,5.6,995.4,86,3.4,-0.5,1,-1.3,2,03-06-06,0
6.4,2,0,4,5.6,6,5.2,4.8,1000.6,74,3.9,-1.9,1,-5.4,2,03-07-06,0
13.6,5.1,18.2,4,0,4,7.5,6.1,986.1,87,6.2,0.2,1.8,-1.1,2,03-08-06,0
10.2,3,11.3,4,0,1,7.7,9.9,979.1,100,8.2,5.7,6.8,4.8,2,03-09-06,0
12.1,3.7,8.7,4,0.4,0,7.3,7.1,982.2,88,6.3,0.2,3.9,-0.2,2,03-10-06,0
11.7,3.9,3.8,4,0,0,7.5,5.4,992.3,92,2.9,-5.3,-1,-6.5,2,03-11-06,0
7.7,2.3,0,0,6.3,2,3,3.1,1011.7,71,-0.2,-7.1,-4,-10.1,2,03-12-06,0
7.1,2.4,0,0,10.9,1,0.4,3.5,1014.2,70,1.8,-7.1,-2.6,-9,2,13-03-06,0
5.8,2.6,0,0,10,0,3.7,3.5,1008.1,62,5.3,-5.6,-0.5,-7.1,2,14-03-06,0
9.8,3.1,0,0,9.2,0,4.4,4.5,1005,71,4.8,-2.5,0.5,-4.1,2,15-03-06,0
9.3,3.7,0,0,0,0,7.9,4.7,1006.7,74,2.2,-0.6,0.6,-1.8,2,16-03-06,0
9,3,0,4,0,0,6.8,5.1,1007.1,81,1.9,-1.2,0.3,-2.5,2,17-03-06,0
